spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,Day_name,Month_name,Year_name
5t9KYe0Fhd5cW6UYT4qP8f,24-08-2016,iOS,11533,Good Vibrations - Remastered 2001,The Beach Boys,Smiley Smile,clickrow,endplay,FALSE,FALSE,Wed,Aug,2016
1eN42Q7IWRzRBq8eW2Y2TE,24-08-2016,iOS,172022,El Condor Pasa (If I Could),Simon & Garfunkel,Bridge Over Troubled Water,trackdone,endplay,FALSE,FALSE,Wed,Aug,2016
2qRpAQoH3aaDTppBN7j0JL,25-08-2016,android,417221,Love's In Need Of Love Today,Stevie Wonder,Songs In The Key Of Life,clickrow,logout,TRUE,FALSE,Thu,Aug,2016
4Xethr7ZywfuHWmS9xNMAq,25-08-2016,android,143511,Steppin' Out,Eric Clapton,John Mayall & The Bluesbreakers - Anthology,clickrow,endplay,TRUE,FALSE,Thu,Aug,2016
6PUabSMXmPnZna361Wwmf7,25-08-2016,android,225677,Crossroads - Live,Cream,Wheels Of Fire,clickrow,logout,TRUE,FALSE,Thu,Aug,2016
2PhcsALqa0tTch1P1Fp3Rf,26-08-2016,android,162645,Sweet Home Chicago,Robert Johnson,The Complete Recordings,clickrow,endplay,TRUE,FALSE,Fri,Aug,2016
3OsdLBOShTcYjtLYRU6gxl,26-08-2016,android,143200,Love In Vain,Robert Johnson,King Of The Delta Blues,clickrow,trackdone,TRUE,FALSE,Fri,Aug,2016
0dvT1TK5orlrN0zwYORQFl,26-08-2016,android,131533,Little Queen Of Spades,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
3mCC1cmc8e7VdSi4qD29ZV,26-08-2016,android,157800,Cross Road Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
0wFGRvm7xNhthC30r795Hl,26-08-2016,android,177200,I Believe I'll Dust My Broom,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2vz1WpIKGIAhofqa9VidGA,26-08-2016,android,169160,Come On In My Kitchen,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
7uvkqy2kMkpcxhpqc6h11t,26-08-2016,android,156133,When You Got A Good Friend,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2cVXCbIAPhTE6TallosdKB,26-08-2016,android,176626,Sweet Home Chicago,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
4jOGMiqJBMiP23KEjhyaJ6,26-08-2016,android,172373,Ramblin' On My Mind,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
5qyFZSyT5beQvTwZDVEqWo,26-08-2016,android,178640,Terraplane Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
11YWR5TwseArWj7n7FojqZ,26-08-2016,android,160800,Last Fair Deal Gone Down,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
4HvOsj5UCyH5cbhomqRXvO,26-08-2016,android,163973,Traveling Riverside Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
6y1CLgLHg5T0G15mxUElHo,26-08-2016,android,167533,32-20 Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
74Hs5tnOgVv1KdLVy22Tcb,26-08-2016,android,137173,Malted Milk,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
4m22GKpnkjaia0FkMjPbED,26-08-2016,android,23945,Stop Breakin' Down Blues,Robert Johnson,King Of The Delta Blues,trackdone,logout,TRUE,FALSE,Fri,Aug,2016
5jkfGmr3BzLpoK1x81EcYw,26-08-2016,android,148906,Me And The Devil Blues,Robert Johnson,King Of The Delta Blues,clickrow,trackdone,TRUE,FALSE,Fri,Aug,2016
0dvT1TK5orlrN0zwYORQFl,26-08-2016,android,131533,Little Queen Of Spades,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2vaOqRGXTsG8q52h5Ly5lN,26-08-2016,android,169240,Kind Hearted Woman Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2cVXCbIAPhTE6TallosdKB,26-08-2016,android,176626,Sweet Home Chicago,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
5amXhddClHB1Lsa4hhNFd6,26-08-2016,android,134466,Milkcow's Calf Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
11YWR5TwseArWj7n7FojqZ,26-08-2016,android,160800,Last Fair Deal Gone Down,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
7uvkqy2kMkpcxhpqc6h11t,26-08-2016,android,156133,When You Got A Good Friend,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
4HvOsj5UCyH5cbhomqRXvO,26-08-2016,android,163973,Traveling Riverside Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2xGwnReKlPEsXVYuiNgWVl,26-08-2016,android,147826,Walkin' Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
31H9jSJbv9D8yj9pkwyq9a,26-08-2016,android,154733,I'm A Steady Rollin' Man,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2v6j8d3QcXvlRcvbB6emzU,26-08-2016,android,149773,Dead Shrimp Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2DGIcI6KRliDNJzNVc14fY,26-08-2016,android,154466,Hellhound On My Trail,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
75Ix1HubbIC86pMIa8ZvWF,26-08-2016,android,176600,They're Red Hot,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
4JSB0MP2cZf36pgrDqcHZR,26-08-2016,android,142506,From Four Until Late,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2kHFgFVfXbMlmsTrlaGGDV,26-08-2016,android,170000,Preachin' Blues (Up Jumped The Devil),Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
3OsdLBOShTcYjtLYRU6gxl,26-08-2016,android,143200,Love In Vain,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
3mCC1cmc8e7VdSi4qD29ZV,26-08-2016,android,157800,Cross Road Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
0wFGRvm7xNhthC30r795Hl,26-08-2016,android,177200,I Believe I'll Dust My Broom,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
6y1CLgLHg5T0G15mxUElHo,26-08-2016,android,167533,32-20 Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2vz1WpIKGIAhofqa9VidGA,26-08-2016,android,169160,Come On In My Kitchen,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
5qyFZSyT5beQvTwZDVEqWo,26-08-2016,android,141749,Terraplane Blues,Robert Johnson,King Of The Delta Blues,trackdone,unexpected-exit-while-paused,TRUE,FALSE,Fri,Aug,2016
5qyFZSyT5beQvTwZDVEqWo,26-08-2016,android,36891,Terraplane Blues,Robert Johnson,King Of The Delta Blues,appload,trackdone,TRUE,FALSE,Fri,Aug,2016
4jOGMiqJBMiP23KEjhyaJ6,26-08-2016,android,172373,Ramblin' On My Mind,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
6y1CLgLHg5T0G15mxUElHo,26-08-2016,android,164298,32-20 Blues,Robert Johnson,King Of The Delta Blues,trackdone,fwdbtn,TRUE,FALSE,Fri,Aug,2016
7uvkqy2kMkpcxhpqc6h11t,26-08-2016,android,156133,When You Got A Good Friend,Robert Johnson,King Of The Delta Blues,fwdbtn,trackdone,TRUE,FALSE,Fri,Aug,2016
2cVXCbIAPhTE6TallosdKB,26-08-2016,android,176626,Sweet Home Chicago,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Fri,Aug,2016
2xGwnReKlPEsXVYuiNgWVl,26-08-2016,android,38147,Walkin' Blues,Robert Johnson,King Of The Delta Blues,trackdone,unexpected-exit-while-paused,TRUE,FALSE,Fri,Aug,2016
2xGwnReKlPEsXVYuiNgWVl,27-08-2016,android,109679,Walkin' Blues,Robert Johnson,King Of The Delta Blues,appload,trackdone,TRUE,FALSE,Sat,Aug,2016
7uvkqy2kMkpcxhpqc6h11t,27-08-2016,android,156133,When You Got A Good Friend,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
5qyFZSyT5beQvTwZDVEqWo,27-08-2016,android,178640,Terraplane Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
6y1CLgLHg5T0G15mxUElHo,27-08-2016,android,167533,32-20 Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
4HvOsj5UCyH5cbhomqRXvO,27-08-2016,android,163973,Traveling Riverside Blues,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
11YWR5TwseArWj7n7FojqZ,27-08-2016,android,160800,Last Fair Deal Gone Down,Robert Johnson,King Of The Delta Blues,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
5amXhddClHB1Lsa4hhNFd6,27-08-2016,android,64561,Milkcow's Calf Blues,Robert Johnson,King Of The Delta Blues,trackdone,unexpected-exit-while-paused,TRUE,FALSE,Sat,Aug,2016
0D58ERdLBDRgT86BPnH8ps,27-08-2016,android,175,Black Dog - Remaster,Led Zeppelin,Led Zeppelin IV,clickrow,endplay,TRUE,FALSE,Sat,Aug,2016
4es5wreov9D4Y4fXLGZkuB,27-08-2016,android,707,Houses of the Holy - 1990 Remaster,Led Zeppelin,Physical Graffiti,clickrow,endplay,TRUE,FALSE,Sat,Aug,2016
4es5wreov9D4Y4fXLGZkuB,27-08-2016,android,242080,Houses of the Holy - 1990 Remaster,Led Zeppelin,Physical Graffiti,clickrow,trackdone,TRUE,FALSE,Sat,Aug,2016
5Q41NLTmGbVPozwHKK7bk2,27-08-2016,android,406306,Paradise City,Guns N' Roses,Appetite For Destruction,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
7nemcVsXVFZF01iqpIIo2Y,27-08-2016,android,301226,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,High Voltage,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
61UuPxxYUvacEH6SHIK3sU,27-08-2016,android,228666,Brown Sugar - Remastered 2009,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sat,Aug,2016
5ERnPWGQc5QK7M7HW3rjC6,27-08-2016,android,26554,Paranoid,Black Sabbath,Paranoid,trackdone,unexpected-exit-while-paused,TRUE,FALSE,Sat,Aug,2016
22qvav6t4PziXgkLgJrJSW,28-08-2016,android,13525,Alone Together - Master Take 3,Chet Baker,Chet For Lovers,clickrow,endplay,TRUE,FALSE,Sun,Aug,2016
3m8RN672vJAllxqg84m5Jg,28-08-2016,android,51045,¿De Dónde Sacas Eso?,Ha*Ash,A Tiempo,clickrow,endplay,TRUE,FALSE,Sun,Aug,2016
67Tk1UeTlEEtr5wKoRKDwR,28-08-2016,android,200981,A Escondidas,Lucah,A Escondidas,clickrow,trackdone,TRUE,FALSE,Sun,Aug,2016
0bozYJjedwJwsvg7WWrWnX,28-08-2016,android,213060,Diez Mil Maneras,David Bisbal,Tú Y Yo,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
17B1oUZ7UMZ0m1kR3Ygfac,28-08-2016,android,166000,Creo en Ti,Reik,Sólo Pop,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3xIhI2xXfNnDYYWetdRmYD,28-08-2016,android,281666,Me Enseñaste,Ricardo Arjona,Si El Norte Fuera El Sur,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
1AJiyuWM5YZ9M6MQgoRmwg,28-08-2016,android,6824,Dos Copas de Más - HA-ASH Primera Fila - Hecho Realidad [Track by Track Commentary],Ha*Ash,Primera Fila - Hecho Realidad (Track by Track Commentary),trackdone,fwdbtn,TRUE,FALSE,Sun,Aug,2016
29csiYMOfBmLmGwxmISrMy,28-08-2016,android,132164,Fuiste Tú (feat. Gaby Moreno),Ricardo Arjona,Independiente + Demos,fwdbtn,endplay,TRUE,FALSE,Sun,Aug,2016
0y9P4YIDNhe34c0u5bQ6EY,28-08-2016,android,212230,Everything Happens To Me - Complete Take 2,Chet Baker,Chet For Lovers,clickrow,unexpected-exit-while-paused,TRUE,FALSE,Sun,Aug,2016
2vyXgsH1bQ4lmDLhdjVy8v,28-08-2016,iOS,55031,Parker's Mood,Charlie Parker,"Savoy's Charlie, Vol. 1",clickrow,endplay,TRUE,FALSE,Sun,Aug,2016
4bxzICEm3KId2fIY0JKoK0,28-08-2016,iOS,92741,Parker's Mood,Charlie Parker,Keep Be-Bop Alive - Years Between 1940 - 1950,appload,trackdone,TRUE,FALSE,Sun,Aug,2016
3LH1olkTvqh0ifyruD2SwJ,28-08-2016,iOS,44360,Pretty Ballad,Keith Jarrett Trio,Les Incontournables du Jazz,trackdone,endplay,TRUE,FALSE,Sun,Aug,2016
2iUrcZcAuVIahQD0dg9HLe,28-08-2016,iOS,144915,Autumn Leaves,Chet Baker,My Funny Valentine: The Best Of Chet Baker,clickrow,endplay,TRUE,FALSE,Sun,Aug,2016
6X1TBqc2CG7HEHsNFOlazB,28-08-2016,iOS,442506,Chelsea Bridge,Gerry Mulligan,Gerry Mulligan Meets Ben Webster,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
4T998KhHtAkEr216Wtpm65,28-08-2016,iOS,199093,Out of Nowhere,Coleman Hawkins,Saga Jazz: European Delights 1933-1939,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3mOitasmJ2ziAQStAF50xq,28-08-2016,iOS,586306,Footprints,Miles Davis,Footprints: The Life And Music Of Wayne Shorter,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
58PSYdY0GFg0LFb2PxYk4T,28-08-2016,iOS,321133,Mannish Boy,Muddy Waters,King Of The Electric Blues,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
5ZUxxja3WzBZUFF6P9M9HN,28-08-2016,iOS,206800,Someday (Electric),Otis Spann,Someday,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
5zK16LgK85cKTQvDnmk1aP,28-08-2016,iOS,153399,Crosscut Saw,Albert King,King Of The Blues Guitar,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
4Gia17DzXBhYFbYiJj6SyW,28-08-2016,iOS,147800,Working Man,Otis Rush,Mourning In The Morning,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
0Rfp6IXlI6GBfrmr3kk8xY,28-08-2016,iOS,169640,Everyday I Have The Blues,B.B. King,Classic Masters,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
4tvGhuwJYE0ALzBUNLmacQ,28-08-2016,iOS,186826,Smokestack Lightnin',Howlin' Wolf,20th Century Masters: The Millennium Collection: The Best Of Howlin' Wolf,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
0RTjFVHvqjTdpX2NawwyXI,28-08-2016,iOS,216626,Stumble,Freddie King,My Feeling For the Blues,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
1WE055A5d1019EAx79Rg8Q,28-08-2016,iOS,182508,Mojo Hand,Lightnin' Hopkins,The Roots of Led Zeppelin,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
1i7nQGgwloILcp6ZftH2Qa,28-08-2016,iOS,183026,Call It Stormy Monday,T-Bone Walker,T-Bone Blues,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
2cXuMaLQcHxx3JF4F6NGab,28-08-2016,iOS,164373,My Babe - Single Version,Little Walter,His Best,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3KSchPNSklO5McIqRH3qYX,28-08-2016,iOS,238533,I'm Your Hoochie Coochie Man,Muddy Waters,King Of The Electric Blues,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
5kXJVyFqJdAv6XzjFeKqv7,28-08-2016,iOS,179973,I'm A Man - Single Version,Bo Diddley,The Chess Box,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
4XyouSb8BHvszLtys5wEwC,28-08-2016,iOS,147293,Boom Boom,John Lee Hooker,Boom Boom,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
2xar08Fq5xra2KKZs5Bw9j,28-08-2016,iOS,171466,I've Got a Woman,Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)",trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
0fM0mFxHP1R4KPX1PB8tWU,28-08-2016,iOS,175040,Dust My Broom,Elmore James,Shake Your Money Maker: The Best Of The Fire Sessions,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
759nm1rERqmaflUjAq9X6v,28-08-2016,iOS,128104,Bye Bye Bird - Live,Sonny Boy Williamson II,Sonny Boy Williamson & The Yardbirds,clickrow,endplay,FALSE,FALSE,Sun,Aug,2016
6Ft0NMGhsbPM4nGaV388Bc,28-08-2016,iOS,150893,Little Games - Original Stereo,The Yardbirds,Little Games,clickrow,trackdone,FALSE,FALSE,Sun,Aug,2016
3SPkRKnrHdvXHkz9C8sSze,28-08-2016,iOS,197777,Smile on Me - Original Stereo,The Yardbirds,Little Games,trackdone,endplay,FALSE,FALSE,Sun,Aug,2016
0gKCoyHgcJSsBv6dXqc5hY,28-08-2016,iOS,2530,"Tinker, Tailor, Soldier, Sailor - Original Stereo",The Yardbirds,Little Games,clickrow,endplay,FALSE,FALSE,Sun,Aug,2016
0njSts4ZCRjtF3kEL4TbYo,28-08-2016,iOS,107276,Drinking Muddy Water - Original Stereo,The Yardbirds,Little Games,clickrow,endplay,FALSE,FALSE,Sun,Aug,2016
7k0aWO3mlp0J8QpkQWx3g4,28-08-2016,iOS,185640,Ramblin' On My Mind - Stereo,John Mayall & The Bluesbreakers,Bluesbreakers,clickrow,trackdone,FALSE,FALSE,Sun,Aug,2016
10rEHXG2UtRCmiEsG5Ry28,28-08-2016,iOS,146933,Steppin' Out - Stereo Instrumental,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6Pv6HbNH70GhRUvTJwuKpd,28-08-2016,iOS,160306,It Ain't Right - Stereo,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
4y1BaNOX6s8zFMjNrWSht3,28-08-2016,iOS,215026,All Your Love - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6fUh7pOkcFXleig59p1F9L,28-08-2016,iOS,193560,Hideaway - Mono Instrumental,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
0sy0OKK6j1kD7z5U3syQUh,28-08-2016,iOS,153400,Little Girl - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
3MCZoxBjOZpIARLR3zTVif,28-08-2016,iOS,104960,Another Man - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6Nlcj0Ps96iouRkUDkl7xi,28-08-2016,iOS,36127,Double Crossing Time - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,endplay,FALSE,FALSE,Sun,Aug,2016
4sQdW03IQh3tsZeBELdt5G,28-08-2016,iOS,199186,Foxey Lady,Jimi Hendrix,Are You Experienced,clickrow,trackdone,FALSE,FALSE,Sun,Aug,2016
6DRtSttaJsE8fstgTRll3p,28-08-2016,iOS,222226,Manic Depression,Jimi Hendrix,Are You Experienced,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
7bbf6izisrvlYdFVGeV8q9,28-08-2016,iOS,224453,Red House,Jimi Hendrix,Are You Experienced,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
2RUGdg80MApSer2rx7JrZr,28-08-2016,iOS,152826,Can You See Me,Jimi Hendrix,Are You Experienced,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
1fbK6qvv0PghESZsg0Kasi,28-08-2016,iOS,193293,Love Or Confusion,Jimi Hendrix,Are You Experienced,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
62nYkaIBesfvQSSwTjPnYS,28-08-2016,android,173267,I Feel Free,Cream,Fresh Cream,clickrow,trackdone,TRUE,FALSE,Sun,Aug,2016
5UCSVXqaP7yv38ZtS6Iu4X,28-08-2016,android,239304,I'm So Glad,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
1Ld5xyyqkZCRQAmlyuHoQk,28-08-2016,android,130373,Four Until Late,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
7AAR1uYiqJ3z7aDi8KboqK,28-08-2016,android,167840,N.S.U.,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
5v2Hwf7w2j4Xpy8kdRgpK2,28-08-2016,android,393533,Spoonful,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
7xF61dJ6ZU7nasaLUCTxdi,28-08-2016,android,121200,Dreaming,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3nIlHQIJAyBtUfialns8tk,28-08-2016,android,200373,Sweet Wine,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
1SqetdO8Ib2vqbQASpM23S,28-08-2016,android,262493,Sleepy Time Time,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
11RuqNiPXDGjRvu8cw2TPO,28-08-2016,android,309493,Toad,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
2nZhrWtQm8NKEF7MWpPSl0,28-08-2016,android,185426,Cat's Squirrel,Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3YJUHrWpfQjgqReHFxzKte,28-08-2016,android,283733,Rollin' And Tumblin',Cream,Fresh Cream,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
4y1BaNOX6s8zFMjNrWSht3,28-08-2016,android,215026,All Your Love - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,clickrow,trackdone,TRUE,FALSE,Sun,Aug,2016
6fUh7pOkcFXleig59p1F9L,28-08-2016,android,193560,Hideaway - Mono Instrumental,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
0sy0OKK6j1kD7z5U3syQUh,28-08-2016,android,153400,Little Girl - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
3MCZoxBjOZpIARLR3zTVif,28-08-2016,android,104960,Another Man - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6Nlcj0Ps96iouRkUDkl7xi,28-08-2016,android,180693,Double Crossing Time - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6WlrvLl2rHRGmxZx73YRXH,28-08-2016,android,265666,What'd I Say - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
1irNRuxqqJXdrNuBeRfi2k,28-08-2016,android,125666,Key To Love - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
0bNnRxHJZpL3CXx37YSY9Z,28-08-2016,android,138840,Parchman Farm - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
2D0DqxOr3UPab64ZesfNGR,28-08-2016,android,353306,Have You Heard - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
4EwX9FESG6Z1gxHv0FLl0P,28-08-2016,android,186240,Ramblin' On My Mind - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
2LRIHwdffAChg9em6gmkBx,28-08-2016,android,147560,Steppin' Out - Mono Instrumental,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
548LdJDrsrtWHso4lxQiDi,28-08-2016,android,158917,It Ain't Right - Mono,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,trackdone,FALSE,FALSE,Sun,Aug,2016
6vkRV8ZYnnExHUZIBTN47L,28-08-2016,android,4124,All Your Love - Stereo,John Mayall & The Bluesbreakers,Bluesbreakers,trackdone,endplay,FALSE,FALSE,Sun,Aug,2016
4fP9hwZKpP7BiEoMOTecHm,28-08-2016,android,193733,A Hard Road,John Mayall & The Bluesbreakers,A Hard Road,clickrow,trackdone,FALSE,FALSE,Sun,Aug,2016
2z7kBHh4EQmY8OsD5JfxKk,28-08-2016,iOS,63569,I Don't Live Today,Jimi Hendrix,Are You Experienced,trackdone,unexpected-exit-while-paused,FALSE,FALSE,Sun,Aug,2016
5OFrGoIGdUEI9DTDDeKJCJ,28-08-2016,android,165260,It's Over,John Mayall & The Bluesbreakers,A Hard Road,trackdone,remote,FALSE,FALSE,Sun,Aug,2016
2z7kBHh4EQmY8OsD5JfxKk,28-08-2016,iOS,27701,I Don't Live Today,Jimi Hendrix,Are You Experienced,clickrow,endplay,FALSE,FALSE,Sun,Aug,2016
7v21gImg3Mml9NpkRgWihX,28-08-2016,iOS,196173,51st Anniversary,Jimi Hendrix,Are You Experienced,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
20US4JIykUvnFpxMXp0lWv,28-08-2016,iOS,171666,Purple Haze,Jimi Hendrix,Are You Experienced,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
72wtjcPwWVpP4PVcNcl30v,28-08-2016,iOS,165106,Fire,Jimi Hendrix,Are You Experienced,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
5ygQD0fcj0vRGx9KUBENtT,28-08-2016,iOS,200733,The Wind Cries Mary,Jimi Hendrix,Are You Experienced,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
3YTTBONdXJOXMCQP7vvPuY,28-08-2016,iOS,254173,Are You Experienced?,Jimi Hendrix,Are You Experienced,trackdone,trackdone,TRUE,FALSE,Sun,Aug,2016
0WJGPcD139Pga5SgNV4Pj1,29-08-2016,windows,189360,A Hard Road,John Mayall & The Bluesbreakers,A Hard Road,clickrow,trackdone,TRUE,FALSE,Mon,Aug,2016
